variable	Date	layer	mean_value	data_type
PO4-P	2013-06-04	0 m to bottom	0.0550046072223562	obs
PO4-P	2013-06-06	0 m to bottom	0.049069012746757	obs
PO4-P	2013-06-11	0 m to bottom	0.0117407988572837	obs
PO4-P	2013-07-09	0 m to bottom	0.0138379868464562	obs
PO4-P	2013-08-06	0 m to bottom	0.013905127401472	obs
PO4-P	2013-09-03	0 m to bottom	0.033623538459188	obs
PO4-P	2013-09-17	0 m to bottom	0.0512849438523246	obs
PO4-P	2013-10-01	0 m to bottom	0.0359044759143848	obs
PO4-P	2014-04-23	0 m to bottom	0.0183272226026865	obs
PO4-P	2014-05-06	0 m to bottom	0.0379729571993183	obs
PO4-P	2014-06-03	0 m to bottom	0.0327522614714423	obs
PO4-P	2014-07-08	0 m to bottom	0.0314003196751464	obs
PO4-P	2014-08-05	0 m to bottom	0.0326412071612979	obs
PO4-P	2014-09-02	0 m to bottom	0.0290414300877771	obs
PO4-P	2014-09-30	0 m to bottom	0.0641136852534147	obs
PO4-P	2015-01-20	0 m to bottom	0.0517966856787347	obs
PO4-P	2015-02-24	0 m to bottom	0.298303106029263	obs
PO4-P	2015-03-17	0 m to bottom	0.0329548162001605	obs
PO4-P	2015-04-21	0 m to bottom	0.0332343175415228	obs
PO4-P	2015-05-05	0 m to bottom	0.0416395804925479	obs
PO4-P	2015-06-03	0 m to bottom	0.0226560854947637	obs
PO4-P	2015-07-07	0 m to bottom	0.063723625788356	obs
PO4-P	2015-08-04	0 m to bottom	0.0427067490423205	obs
PO4-P	2015-09-01	0 m to bottom	0.0347175477552886	obs
PO4-P	2015-09-29	0 m to bottom	0.0363383857995809	obs
PO4-P	2015-11-10	0 m to bottom	0.036717552639537	obs
PO4-P	2015-12-08	0 m to bottom	0.0880385131971446	obs
PO4-P	2016-03-15	0 m to bottom	0.0420147886590784	obs
PO4-P	2016-04-19	0 m to bottom	0.0297221517215088	obs
PO4-P	2016-05-17	0 m to bottom	0.0306575440130079	obs
PO4-P	2016-06-14	0 m to bottom	0.0276403085006999	obs
PO4-P	2016-07-05	0 m to bottom	0.0405567402862285	obs
PO4-P	2016-08-02	0 m to bottom	0.0348601392382103	obs
PO4-P	2016-08-30	0 m to bottom	0.0277832471842415	obs
PO4-P	2016-09-27	0 m to bottom	0.0176189625396284	obs
PO4-P	2016-10-25	0 m to bottom	0.0394592706727807	obs
PO4-P	2016-12-06	0 m to bottom	0.0420199768241445	obs
PO4-P	2017-03-21	0 m to bottom	0.0235758005146995	obs
PO4-P	2017-04-18	0 m to bottom	0.0704906228432971	obs
PO4-P	2017-05-16	0 m to bottom	0.019582009326996	obs
PO4-P	2017-06-13	0 m to bottom	0.0141061256997677	obs
PO4-P	2017-07-04	0 m to bottom	0.0105296414393751	obs
PO4-P	2017-08-01	0 m to bottom	0.0251158977900557	obs
PO4-P	2017-08-29	0 m to bottom	0.0198082056950687	obs
PO4-P	2017-09-26	0 m to bottom	0.0268942395552991	obs
PO4-P	2017-10-24	0 m to bottom	0.036896851402173	obs
PO4-P	2017-12-05	0 m to bottom	0.0769522968490044	obs
PO4-P	2018-03-20	0 m to bottom	0.0256754345739888	obs
PO4-P	2018-04-24	0 m to bottom	0.0108016745360283	obs
PO4-P	2018-05-15	0 m to bottom	0.0248015354229225	obs
PO4-P	2018-06-12	0 m to bottom	0.0143958924205159	obs
PO4-P	2018-07-03	0 m to bottom	0.0406587620156736	obs
PO4-P	2018-07-31	0 m to bottom	0.0193945980530805	obs
PO4-P	2018-08-28	0 m to bottom	0.0318338774252293	obs
PO4-P	2018-09-25	0 m to bottom	0.049110955908206	obs
PO4-P	2018-10-23	0 m to bottom	0.0648609419774476	obs
PO4-P	2018-12-04	0 m to bottom	0.0699408429103158	obs
PO4-P	2019-03-19	0 m to bottom	0.058029837596924	obs
PO4-P	2019-04-16	0 m to bottom	0.0576095422585687	obs
PO4-P	2019-05-14	0 m to bottom	0.0311671170516011	obs
PO4-P	2019-06-11	0 m to bottom	0.0689806336226617	obs
PO4-P	2019-07-09	0 m to bottom	0.0194273704393063	obs
PO4-P	2019-08-06	0 m to bottom	0.0737505714816637	obs
PO4-P	2019-09-03	0 m to bottom	0.0494931483308802	obs
PO4-P	2019-10-01	0 m to bottom	0.0286658119626904	obs
PO4-P	2019-11-05	0 m to bottom	0.0383375854833999	obs
PO4-P	2019-12-03	0 m to bottom	0.0222617605624432	obs
PO4-P	2020-03-24	0 m to bottom	0.0105296414393751	obs
PO4-P	2020-04-21	0 m to bottom	0.0189583758805253	obs
PO4-P	2020-05-12	0 m to bottom	0.010761491535393	obs
PO4-P	2020-06-09	0 m to bottom	0.0105296414393751	obs
PO4-P	2020-07-07	0 m to bottom	0.0105296414393751	obs
PO4-P	2020-08-04	0 m to bottom	0.0184260210225742	obs
PO4-P	2020-09-08	0 m to bottom	0.0105296414393751	obs
PO4-P	2020-10-06	0 m to bottom	0.0133228206609202	obs
PO4-P	2020-11-03	0 m to bottom	0.0106873591290382	obs
PO4-P	2020-12-01	0 m to bottom	0.0138066888212937	obs
PO4-P	2008-01-08	0 m to bottom	0.224356221648537	obs
PO4-P	2008-02-05	0 m to bottom	0.189665113756674	obs
PO4-P	2008-03-04	0 m to bottom	0.169536762893496	obs
PO4-P	2008-04-01	0 m to bottom	0.150334851434846	obs
PO4-P	2008-05-06	0 m to bottom	0.286047642970244	obs
PO4-P	2008-06-03	0 m to bottom	0.154711506224741	obs
PO4-P	2008-07-08	0 m to bottom	0.231619091039835	obs
PO4-P	2008-08-05	0 m to bottom	0.167646041675709	obs
PO4-P	2008-09-02	0 m to bottom	0.127233576914631	obs
PO4-P	2008-10-07	0 m to bottom	0.133851859555895	obs
PO4-P	2008-11-04	0 m to bottom	0.157948988423295	obs
PO4-P	2008-12-02	0 m to bottom	0.134452992291764	obs
PO4-P	2009-04-06	0 m to bottom	0.310022841318225	obs
PO4-P	2009-05-05	0 m to bottom	0.364649169525323	obs
PO4-P	2009-06-02	0 m to bottom	0.195519708350851	obs
PO4-P	2009-07-07	0 m to bottom	0.210868361982566	obs
PO4-P	2009-08-04	0 m to bottom	0.125991111025131	obs
PO4-P	2009-09-01	0 m to bottom	0.0968679375549574	obs
PO4-P	2009-10-06	0 m to bottom	0.109720781846475	obs
PO4-P	2010-04-06	0 m to bottom	0.166954030002735	obs
PO4-P	2010-05-04	0 m to bottom	0.152080283880696	obs
PO4-P	2010-06-01	0 m to bottom	0.13730220598991	obs
PO4-P	2010-07-06	0 m to bottom	0.101204038087011	obs
PO4-P	2010-08-03	0 m to bottom	0.117722427669009	obs
PO4-P	2010-08-31	0 m to bottom	0.217848312139504	obs
PO4-P	2010-10-05	0 m to bottom	0.173697004425409	obs
PO4-P	2011-03-01	0 m to bottom	0.152404136856559	obs
PO4-P	2011-04-05	0 m to bottom	0.155526434890636	obs
PO4-P	2011-05-03	0 m to bottom	0.161313903721729	obs
PO4-P	2011-05-31	0 m to bottom	0.236032422643199	obs
PO4-P	2011-07-05	0 m to bottom	0.276850961833521	obs
PO4-P	2011-08-02	0 m to bottom	0.203558632667469	obs
PO4-P	2011-08-30	0 m to bottom	0.210502793032862	obs
PO4-P	2011-10-06	0 m to bottom	0.134957068186774	obs
PO4-P	2012-04-03	0 m to bottom	0.236501428760317	obs
PO4-P	2012-05-08	0 m to bottom	0.0992237910249108	obs
PO4-P	2012-06-05	0 m to bottom	0.187078852667722	obs
PO4-P	2012-07-03	0 m to bottom	0.0987887403076815	obs
PO4-P	2021-03-23	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-04-20	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-05-18	0 m to bottom	0.0970982465245029	obs
PO4-P	2021-06-08	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-07-06	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-08-03	0 m to bottom	0.0981391392000717	obs
PO4-P	2021-09-07	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-10-05	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-11-02	0 m to bottom	0.0968679375549574	obs
PO4-P	2021-12-07	0 m to bottom	0.0968679375549574	obs
PO4-P	2022-03-22	0 m to bottom	0.0968679375549574	obs
PO4-P	2022-04-19	0 m to bottom	0.102406135472729	obs
PO4-P	2022-05-17	0 m to bottom	0.0968679375549574	obs
PO4-P	2022-06-07	0 m to bottom	0.0968679375549574	obs
PO4-P	2022-07-05	0 m to bottom	0.101008377568309	obs
PO4-P	2022-08-02	0 m to bottom	0.12824835039924	obs
PO4-P	2022-09-06	0 m to bottom	0.0968679375549574	obs
PO4-P	2022-10-04	0 m to bottom	0.0968679375549574	obs
PO4-P	2022-11-01	0 m to bottom	0.142043448602795	obs
PO4-P	2022-12-06	0 m to bottom	0.131445116488826	obs
PO4-P	2023-03-21	0 m to bottom	0.118029174049075	obs
PO4-P	2023-04-18	0 m to bottom	0.10324897439361	obs
PO4-P	2023-05-23	0 m to bottom	0.12714317585456	obs
PO4-P	2023-06-06	0 m to bottom	0.0968679375549574	obs
PO4-P	2023-07-04	0 m to bottom	0.145196964588113	obs
PO4-P	2023-08-01	0 m to bottom	0.147538134261908	obs
PO4-P	2023-09-05	0 m to bottom	0.178458575126874	obs
PO4-P	2023-10-09	0 m to bottom	0.711439321139603	obs
PO4-P	2023-11-07	0 m to bottom	0.170406048825811	obs
PO4-P	2023-12-05	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-03-19	0 m to bottom	0.145692990270991	obs
PO4-P	2024-04-17	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-05-22	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-06-04	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-07-02	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-07-30	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-09-03	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-10-01	0 m to bottom	0.129216628512312	obs
PO4-P	2024-10-29	0 m to bottom	0.0968679375549574	obs
PO4-P	2024-12-03	0 m to bottom	0.0968679375549574	obs
Temp	2008-01-08	0 m to bottom	2.901329411954	obs
Temp	2008-01-22	0 m to bottom	3.2826311682356	obs
Temp	2008-02-05	0 m to bottom	2.73474604395705	obs
Temp	2008-02-19	0 m to bottom	3.13800887826089	obs
Temp	2008-03-04	0 m to bottom	3.50136607517431	obs
Temp	2008-03-18	0 m to bottom	4	obs
Temp	2008-04-01	0 m to bottom	4.1121877325329	obs
Temp	2008-04-15	0 m to bottom	5.03552373323367	obs
Temp	2008-05-06	0 m to bottom	6.68625485888384	obs
Temp	2008-06-03	0 m to bottom	9.99869060382659	obs
Temp	2008-06-17	0 m to bottom	10.7637911509336	obs
Temp	2008-07-08	0 m to bottom	12.7892070769905	obs
Temp	2008-07-22	0 m to bottom	13.4544741339174	obs
Temp	2008-08-05	0 m to bottom	14.6999192683784	obs
Temp	2008-08-19	0 m to bottom	15.2197347040259	obs
Temp	2008-09-02	0 m to bottom	15.6264402049381	obs
Temp	2008-09-16	0 m to bottom	15.1263697323224	obs
Temp	2008-10-07	0 m to bottom	12.4315597323337	obs
Temp	2008-11-04	0 m to bottom	9.81038186733125	obs
Temp	2008-11-18	0 m to bottom	8.5202339867922	obs
Temp	2008-12-02	0 m to bottom	5.98801300668918	obs
Temp	2008-12-16	0 m to bottom	4.48781889499922	obs
Temp	2009-01-06	0 m to bottom	3.62057786495992	obs
Temp	2009-01-20	0 m to bottom	3.42405319727545	obs
Temp	2009-02-03	0 m to bottom	3.54564916699659	obs
Temp	2009-02-17	0 m to bottom	3.45353585052907	obs
Temp	2009-03-03	0 m to bottom	3.42235311148157	obs
Temp	2009-04-06	0 m to bottom	5.04707446833814	obs
Temp	2009-04-21	0 m to bottom	6.38349014429282	obs
Temp	2009-05-05	0 m to bottom	7.80490284472851	obs
Temp	2009-05-19	0 m to bottom	8.84848263364204	obs
Temp	2009-06-02	0 m to bottom	10.2280758977413	obs
Temp	2009-06-15	0 m to bottom	10.8466962745308	obs
Temp	2009-07-07	0 m to bottom	12.7743495928062	obs
Temp	2009-07-21	0 m to bottom	13.3478286157925	obs
Temp	2009-08-04	0 m to bottom	14.4511519475477	obs
Temp	2009-08-18	0 m to bottom	15.4992499895073	obs
Temp	2009-09-01	0 m to bottom	16.0986547718815	obs
Temp	2009-09-15	0 m to bottom	15.253694713926	obs
Temp	2009-10-06	0 m to bottom	14.3386566787263	obs
Temp	2009-10-20	0 m to bottom	12.0422442615846	obs
Temp	2009-11-03	0 m to bottom	10.5121175276951	obs
Temp	2009-11-17	0 m to bottom	8.81874654308235	obs
Temp	2009-12-01	0 m to bottom	7.57642371413506	obs
Temp	2009-12-15	0 m to bottom	6.07618918763119	obs
Temp	2010-01-05	0 m to bottom	3.24062638340577	obs
Temp	2010-01-19	0 m to bottom	3.35872039490511	obs
Temp	2010-02-02	0 m to bottom	3.39070415934574	obs
Temp	2010-02-16	0 m to bottom	3.33403171958931	obs
Temp	2010-03-02	0 m to bottom	3.48736314131253	obs
Temp	2010-03-23	0 m to bottom	3.60134552645207	obs
Temp	2010-04-06	0 m to bottom	4.8170172429106	obs
Temp	2010-04-20	0 m to bottom	6.03752323912536	obs
Temp	2010-05-04	0 m to bottom	7.03644922377925	obs
Temp	2010-05-18	0 m to bottom	7.47405780530553	obs
Temp	2010-06-01	0 m to bottom	8.87592409982499	obs
Temp	2010-06-15	0 m to bottom	10.5487061860612	obs
Temp	2010-07-06	0 m to bottom	12.7052533165056	obs
Temp	2010-07-20	0 m to bottom	14.0118208991481	obs
Temp	2010-08-03	0 m to bottom	14.6855090600809	obs
Temp	2010-08-17	0 m to bottom	14.8661791561781	obs
Temp	2010-08-31	0 m to bottom	14.695864568196	obs
Temp	2010-09-21	0 m to bottom	13.5348720732293	obs
Temp	2010-10-05	0 m to bottom	12.9713616155011	obs
Temp	2010-10-19	0 m to bottom	11.4832595564315	obs
Temp	2010-11-02	0 m to bottom	9.68157210752295	obs
Temp	2010-11-23	0 m to bottom	7.68828760470847	obs
Temp	2010-12-07	0 m to bottom	4.70833432755988	obs
Temp	2010-12-20	0 m to bottom	2.8896757101579	obs
Temp	2011-01-04	0 m to bottom	3.01257967892085	obs
Temp	2011-01-18	0 m to bottom	2.93459206480037	obs
Temp	2011-02-01	0 m to bottom	2.98826762905478	obs
Temp	2011-02-15	0 m to bottom	2.94674940029995	obs
Temp	2011-03-01	0 m to bottom	2.83536017548773	obs
Temp	2011-03-22	0 m to bottom	3.32901328936124	obs
Temp	2011-04-05	0 m to bottom	5.22689543322434	obs
Temp	2011-05-17	0 m to bottom	9.29904955119621	obs
Temp	2011-05-31	0 m to bottom	10.6192247403783	obs
Temp	2011-06-21	0 m to bottom	11.8457633496883	obs
Temp	2011-07-05	0 m to bottom	12.7338144335818	obs
Temp	2011-07-19	0 m to bottom	14.070025645457	obs
Temp	2011-08-02	0 m to bottom	14.1877931908296	obs
Temp	2011-08-09	0 m to bottom	15.496998664285	obs
Temp	2011-08-12	0 m to bottom	12.3467752250686	obs
Temp	2011-08-16	0 m to bottom	15.0273186396961	obs
Temp	2011-08-18	0 m to bottom	8.99815364581506	obs
Temp	2011-08-23	0 m to bottom	15.6155349663225	obs
Temp	2011-08-26	0 m to bottom	14.4661661852873	obs
Temp	2011-08-29	0 m to bottom	14.0528724771437	obs
Temp	2011-08-30	0 m to bottom	15.8895780461416	obs
Temp	2011-08-31	0 m to bottom	14.5416509374548	obs
Temp	2011-09-02	0 m to bottom	14.2199226659829	obs
Temp	2011-09-05	0 m to bottom	14.7121656879113	obs
Temp	2011-09-07	0 m to bottom	15.0961542611634	obs
Temp	2011-09-09	0 m to bottom	14.415883967108	obs
Temp	2011-09-12	0 m to bottom	14.5624002687532	obs
Temp	2011-09-13	0 m to bottom	15.9257346873147	obs
Temp	2011-09-14	0 m to bottom	14.9654969385375	obs
Temp	2011-09-16	0 m to bottom	15.0080131566448	obs
Temp	2011-09-20	0 m to bottom	14.3569474438358	obs
Temp	2011-09-27	0 m to bottom	15.2440485135446	obs
Temp	2011-10-06	0 m to bottom	15.1854039889796	obs
Temp	2011-10-11	0 m to bottom	14.254169463412	obs
Temp	2011-10-18	0 m to bottom	12.9431461158988	obs
Temp	2011-11-01	0 m to bottom	11.036168952322	obs
Temp	2011-11-22	0 m to bottom	8.37973475752887	obs
Temp	2011-12-06	0 m to bottom	6.49937739522978	obs
Temp	2012-01-10	0 m to bottom	3.79542931137536	obs
Temp	2012-01-24	0 m to bottom	3.15661359052574	obs
Temp	2012-02-07	0 m to bottom	2.93083539994711	obs
Temp	2012-02-21	0 m to bottom	3.05453804925242	obs
Temp	2012-03-06	0 m to bottom	3.42237397131084	obs
Temp	2012-03-20	0 m to bottom	4.15045382113518	obs
Temp	2012-04-03	0 m to bottom	5.42741528577249	obs
Temp	2012-04-24	0 m to bottom	6.06927101351876	obs
Temp	2012-05-08	0 m to bottom	7.52105033224668	obs
Temp	2012-05-22	0 m to bottom	8.78514557634586	obs
Temp	2012-06-05	0 m to bottom	9.79925133835721	obs
Temp	2012-06-19	0 m to bottom	10.8910193167436	obs
Temp	2012-07-03	0 m to bottom	12.0389316500131	obs
Temp	2012-07-11	0 m to bottom	12.8675187950822	obs
Temp	2012-07-17	0 m to bottom	12.5275185817584	obs
Temp	2012-07-31	0 m to bottom	13.6014927151654	obs
Temp	2012-08-14	0 m to bottom	14.2450701786863	obs
Temp	2012-08-21	0 m to bottom	14.9256461972459	obs
Temp	2012-08-28	0 m to bottom	15.1609750683936	obs
Temp	2012-09-04	0 m to bottom	15.2354185567024	obs
Temp	2012-09-11	0 m to bottom	15.4383714602539	obs
Temp	2012-09-18	0 m to bottom	15.1218689825926	obs
Temp	2012-09-20	0 m to bottom	15.0533086330333	obs
Temp	2012-10-02	0 m to bottom	14.2676634045847	obs
Temp	2012-10-15	0 m to bottom	12.6838875103673	obs
Temp	2012-10-23	0 m to bottom	12.438681156811	obs
Temp	2012-10-29	0 m to bottom	11.1998153703473	obs
Temp	2012-11-13	0 m to bottom	9.15130523199965	obs
Temp	2013-01-08	0 m to bottom	4.39961868775392	obs
Temp	2013-01-22	0 m to bottom	3.27402126095732	obs
Temp	2013-02-12	0 m to bottom	2.7831384212941	obs
Temp	2013-02-26	0 m to bottom	2.98062939691179	obs
Temp	2013-03-05	0 m to bottom	2.95230318897922	obs
Temp	2013-03-19	0 m to bottom	2.97564274462766	obs
Temp	2013-04-04	0 m to bottom	3.02161354183481	obs
Temp	2013-04-23	0 m to bottom	4.95814237249756	obs
Temp	2013-05-07	0 m to bottom	5.95072876842982	obs
Temp	2013-05-21	0 m to bottom	7.76039000543511	obs
Temp	2013-05-28	0 m to bottom	7.92202321465845	obs
Temp	2013-05-30	0 m to bottom	8.24502249017903	obs
Temp	2013-06-04	0 m to bottom	8.35432853905266	obs
Temp	2013-06-06	0 m to bottom	8.58676810762519	obs
Temp	2013-06-11	0 m to bottom	9.22944495273764	obs
Temp	2013-06-18	0 m to bottom	9.96872620103344	obs
Temp	2013-07-09	0 m to bottom	11.7293585270799	obs
Temp	2013-07-23	0 m to bottom	13.2374771344537	obs
Temp	2013-08-06	0 m to bottom	14.54524024147	obs
Temp	2013-08-20	0 m to bottom	14.4526365670804	obs
Temp	2013-08-27	0 m to bottom	14.2444093970105	obs
Temp	2013-09-03	0 m to bottom	14.3477690105253	obs
Temp	2013-09-05	0 m to bottom	14.4515727204423	obs
Temp	2013-09-10	0 m to bottom	14.666919669739	obs
Temp	2013-09-12	0 m to bottom	14.2387086010482	obs
Temp	2013-09-17	0 m to bottom	13.987256925347	obs
Temp	2013-09-19	0 m to bottom	13.6687379000755	obs
Temp	2013-09-24	0 m to bottom	13.5224753555518	obs
Temp	2013-09-26	0 m to bottom	13.4628565588453	obs
Temp	2013-10-01	0 m to bottom	13.0692299151064	obs
Temp	2013-10-07	0 m to bottom	12.6511505963969	obs
Temp	2013-10-10	0 m to bottom	12.6581161301674	obs
Temp	2013-10-15	0 m to bottom	12.0195721152885	obs
Temp	2013-10-22	0 m to bottom	11.7140472503084	obs
Temp	2013-10-29	0 m to bottom	11.6219837860096	obs
Temp	2013-11-12	0 m to bottom	9.57511488349693	obs
Temp	2013-12-10	0 m to bottom	5.90627043616746	obs
Temp	2014-01-07	0 m to bottom	4.19999980926514	obs
Temp	2014-01-21	0 m to bottom	3.93013981400366	obs
Temp	2014-02-11	0 m to bottom	3	obs
Temp	2014-02-25	0 m to bottom	3.08593926634595	obs
Temp	2014-03-04	0 m to bottom	3.27351208779406	obs
Temp	2014-03-18	0 m to bottom	4.28939666104538	obs
Temp	2014-04-01	0 m to bottom	5.18314930987796	obs
Temp	2014-04-23	0 m to bottom	6.75746892394788	obs
Temp	2014-05-06	0 m to bottom	7.5815542521784	obs
Temp	2014-05-20	0 m to bottom	8.700975699185	obs
Temp	2014-06-03	0 m to bottom	9.8832894160872	obs
Temp	2014-06-17	0 m to bottom	11.9565743279007	obs
Temp	2014-07-08	0 m to bottom	13.3249370746401	obs
Temp	2014-07-22	0 m to bottom	14.6794966491525	obs
Temp	2014-08-05	0 m to bottom	15.6965760048781	obs
Temp	2014-08-19	0 m to bottom	15.4398601673617	obs
Temp	2014-08-26	0 m to bottom	15.1558864341024	obs
Temp	2014-09-02	0 m to bottom	15.2946669708718	obs
Temp	2014-09-09	0 m to bottom	15.3727925879472	obs
Temp	2014-09-16	0 m to bottom	14.5655192149621	obs
Temp	2014-09-30	0 m to bottom	13.8360837026229	obs
Temp	2014-10-14	0 m to bottom	13.5265246568927	obs
Temp	2015-01-06	0 m to bottom	4.78107227803441	obs
Temp	2015-01-20	0 m to bottom	4.19999980926514	obs
Temp	2015-02-10	0 m to bottom	2.75776534767057	obs
Temp	2015-02-24	0 m to bottom	2.70572254271889	obs
Temp	2015-03-03	0 m to bottom	2.87432369540173	obs
Temp	2015-03-17	0 m to bottom	3.28915340798082	obs
Temp	2015-03-31	0 m to bottom	4.09999990463257	obs
Temp	2015-04-21	0 m to bottom	5.90859120045494	obs
Temp	2015-05-05	0 m to bottom	7.35308375171441	obs
Temp	2015-05-19	0 m to bottom	8.64301100570305	obs
Temp	2015-06-03	0 m to bottom	9.13454315823326	obs
Temp	2015-06-16	0 m to bottom	10.6386185598461	obs
Temp	2015-07-07	0 m to bottom	12.4750630308545	obs
Temp	2015-07-21	0 m to bottom	14.062467166176	obs
Temp	2015-08-04	0 m to bottom	14.3971083172466	obs
Temp	2015-08-11	0 m to bottom	15.3055186434109	obs
Temp	2015-08-18	0 m to bottom	15.8677601715165	obs
Temp	2015-08-25	0 m to bottom	15.9721488477876	obs
Temp	2015-09-01	0 m to bottom	16.1880565604961	obs
Temp	2015-09-15	0 m to bottom	15.465573269407	obs
Temp	2015-09-29	0 m to bottom	14.5632489781713	obs
Temp	2015-10-13	0 m to bottom	13.3814837375662	obs
Temp	2015-10-27	0 m to bottom	11.4948862405155	obs
Temp	2015-11-10	0 m to bottom	10.8491254540404	obs
Temp	2015-12-08	0 m to bottom	6.75289725611646	obs
Temp	2016-01-05	0 m to bottom	5.5	obs
Temp	2016-01-19	0 m to bottom	4.2770249568928	obs
Temp	2016-02-09	0 m to bottom	3.90000009536743	obs
Temp	2016-02-23	0 m to bottom	3.78970668155697	obs
Temp	2016-03-01	0 m to bottom	3.78389618450179	obs
Temp	2016-03-15	0 m to bottom	3.53470475114453	obs
Temp	2016-03-29	0 m to bottom	4.10382718896503	obs
Temp	2016-04-19	0 m to bottom	5.80144053596999	obs
Temp	2016-05-03	0 m to bottom	6.52815755321818	obs
Temp	2016-05-17	0 m to bottom	7.98168516494837	obs
Temp	2016-05-31	0 m to bottom	8.99145275996777	obs
Temp	2016-06-14	0 m to bottom	10.4643947640238	obs
Temp	2016-06-28	0 m to bottom	11.8087245164775	obs
Temp	2016-07-05	0 m to bottom	12.1122270137139	obs
Temp	2016-07-19	0 m to bottom	13.0399599165964	obs
Temp	2016-08-02	0 m to bottom	14.045820053591	obs
Temp	2016-08-16	0 m to bottom	14.1255484512715	obs
Temp	2016-08-30	0 m to bottom	15.3953147097775	obs
Temp	2016-09-13	0 m to bottom	15.5995322056847	obs
Temp	2016-09-20	0 m to bottom	15.5122897342243	obs
Temp	2016-09-27	0 m to bottom	15.371289888941	obs
Temp	2016-10-07	0 m to bottom	14.212863618477	obs
Temp	2016-10-11	0 m to bottom	13.7820164190928	obs
Temp	2016-10-18	0 m to bottom	13.1149057053983	obs
Temp	2016-10-25	0 m to bottom	12.2738816564885	obs
Temp	2016-11-15	0 m to bottom	9.08465475748218	obs
Temp	2016-11-29	0 m to bottom	7.59278148703743	obs
Temp	2016-12-06	0 m to bottom	6.26439088831974	obs
Temp	2017-01-03	0 m to bottom	4	obs
Temp	2017-01-17	0 m to bottom	3.35769230277515	obs
Temp	2017-02-07	0 m to bottom	3.06958659670908	obs
Temp	2017-02-21	0 m to bottom	3.27852180261033	obs
Temp	2017-03-07	0 m to bottom	3.71986179126925	obs
Temp	2017-03-21	0 m to bottom	4.78731688745708	obs
Temp	2017-04-04	0 m to bottom	5.89857464029869	obs
Temp	2017-04-18	0 m to bottom	6.37940856035284	obs
Temp	2017-05-02	0 m to bottom	6.66440772160642	obs
Temp	2017-05-16	0 m to bottom	7.93547409623786	obs
Temp	2017-05-30	0 m to bottom	9.59234031196582	obs
Temp	2017-06-13	0 m to bottom	10.6365157582193	obs
Temp	2017-06-27	0 m to bottom	11.9195371805838	obs
Temp	2017-07-04	0 m to bottom	12.1686568796779	obs
Temp	2017-07-18	0 m to bottom	13.0984358349931	obs
Temp	2017-08-01	0 m to bottom	13.3685074580691	obs
Temp	2017-08-15	0 m to bottom	13.8439621030146	obs
Temp	2017-08-29	0 m to bottom	14.6916304650091	obs
Temp	2017-09-05	0 m to bottom	14.7118348581399	obs
Temp	2017-09-12	0 m to bottom	14.5118049860171	obs
Temp	2017-09-19	0 m to bottom	13.9494608122345	obs
Temp	2017-09-26	0 m to bottom	13.8400756771599	obs
Temp	2017-10-04	0 m to bottom	13.7385241789385	obs
Temp	2017-10-10	0 m to bottom	13.0889447625039	obs
Temp	2017-10-12	0 m to bottom	12.9285358901668	obs
Temp	2017-10-24	0 m to bottom	12.3875951331838	obs
Temp	2017-11-07	0 m to bottom	10.8877563746394	obs
Temp	2017-11-21	0 m to bottom	8.97425229920035	obs
Temp	2017-12-05	0 m to bottom	7.09341679830654	obs
Temp	2017-12-19	0 m to bottom	6.09999990463257	obs
Temp	2018-01-04	0 m to bottom	4.59999990463257	obs
Temp	2018-01-16	0 m to bottom	4.30000019073486	obs
Temp	2018-02-06	0 m to bottom	3.85365203034005	obs
Temp	2018-02-20	0 m to bottom	3.16775523692973	obs
Temp	2018-03-06	0 m to bottom	2.73930535161764	obs
Temp	2018-03-20	0 m to bottom	2.96832334631657	obs
Temp	2018-04-03	0 m to bottom	3.50145918969584	obs
Temp	2018-04-24	0 m to bottom	6.77648667116653	obs
Temp	2018-05-02	0 m to bottom	7.14748805772637	obs
Temp	2018-05-15	0 m to bottom	8.82095134415865	obs
Temp	2018-05-29	0 m to bottom	10.055369630045	obs
Temp	2018-06-12	0 m to bottom	11.1078323397966	obs
Temp	2018-06-26	0 m to bottom	11.480767583499	obs
Temp	2018-07-03	0 m to bottom	11.7709114190915	obs
Temp	2018-07-17	0 m to bottom	13.5686458452832	obs
Temp	2018-07-31	0 m to bottom	15.0088350303967	obs
Temp	2018-08-14	0 m to bottom	15.5653435945798	obs
Temp	2018-08-28	0 m to bottom	15.6694644800226	obs
Temp	2018-09-11	0 m to bottom	15.7631025190104	obs
Temp	2018-09-18	0 m to bottom	15.7583549421505	obs
Temp	2018-09-25	0 m to bottom	15.4128161940504	obs
Temp	2018-10-02	0 m to bottom	14.5509643371629	obs
